,survey_id,pack_type,total packs owned,number free,Percent Free,Purchased
644,167,Expansion Packs,6,0,0.0,6
645,167,Game Packs,6,1,0.16666666666666666,5
646,167,Kits,1,1,1.0,0
647,167,Stuff Packs,9,4,0.4444444444444444,5
648,168,Expansion Packs,15,0,0.0,15
649,168,Game Packs,8,0,0.0,8
650,168,Kits,9,0,0.0,9
651,168,Stuff Packs,14,0,0.0,14
652,169,Expansion Packs,16,0,0.0,16
653,169,Game Packs,12,0,0.0,12
654,169,Kits,33,1,0.030303030303030304,32
655,169,Stuff Packs,20,1,0.05,19
656,170,Expansion Packs,16,0,0.0,16
657,170,Game Packs,10,0,0.0,10
658,170,Kits,12,0,0.0,12
659,170,Stuff Packs,16,0,0.0,16
660,171,Expansion Packs,6,1,0.16666666666666666,5
661,171,Game Packs,2,0,0.0,2
662,171,Kits,1,1,1.0,0
663,171,Stuff Packs,2,2,1.0,0
664,172,Expansion Packs,15,0,0.0,15
665,172,Game Packs,8,0,0.0,8
666,172,Kits,2,0,0.0,2
667,172,Stuff Packs,6,0,0.0,6
668,173,Expansion Packs,9,0,0.0,9
669,173,Game Packs,4,0,0.0,4
670,173,Kits,19,3,0.15789473684210525,16
671,173,Stuff Packs,9,0,0.0,9
672,174,Expansion Packs,15,0,0.0,15
673,174,Game Packs,12,0,0.0,12
674,174,Kits,3,1,0.3333333333333333,2
675,174,Stuff Packs,16,0,0.0,16
676,175,Expansion Packs,9,0,0.0,9
677,175,Game Packs,3,0,0.0,3
678,175,Kits,1,1,1.0,0
679,175,Stuff Packs,5,1,0.2,4
680,176,Expansion Packs,16,0,0.0,16
681,176,Game Packs,12,0,0.0,12
682,176,Kits,32,0,0.0,32
683,176,Stuff Packs,20,0,0.0,20
684,177,Expansion Packs,13,0,0.0,13
685,177,Game Packs,11,0,0.0,11
686,177,Kits,1,1,1.0,0
687,177,Stuff Packs,18,0,0.0,18
688,178,Expansion Packs,16,0,0.0,16
689,178,Game Packs,11,0,0.0,11
690,178,Kits,27,0,0.0,27
691,178,Stuff Packs,20,0,0.0,20
692,179,Expansion Packs,16,0,0.0,16
693,179,Game Packs,12,0,0.0,12
694,179,Kits,5,0,0.0,5
695,179,Stuff Packs,13,1,0.07692307692307693,12
696,180,Expansion Packs,13,0,0.0,13
697,180,Game Packs,8,1,0.125,7
698,180,Kits,1,1,1.0,0
699,180,Stuff Packs,5,3,0.6,2
700,181,Expansion Packs,16,3,0.1875,13
701,181,Game Packs,12,1,0.08333333333333333,11
702,181,Kits,33,31,0.9393939393939394,2
703,181,Stuff Packs,20,6,0.3,14
704,182,Expansion Packs,12,0,0.0,12
705,182,Game Packs,10,0,0.0,10
706,182,Kits,8,2,0.25,6
707,182,Stuff Packs,13,4,0.3076923076923077,9
708,183,Expansion Packs,16,0,0.0,16
709,183,Game Packs,9,0,0.0,9
710,183,Kits,5,1,0.2,4
711,183,Stuff Packs,10,1,0.1,9
712,184,Expansion Packs,6,0,0.0,6
713,184,Game Packs,3,0,0.0,3
714,184,Kits,2,2,1.0,0
715,184,Stuff Packs,5,3,0.6,2
716,185,Expansion Packs,8,0,0.0,8
717,185,Game Packs,8,0,0.0,8
718,185,Kits,18,0,0.0,18
719,185,Stuff Packs,9,0,0.0,9
720,186,Expansion Packs,16,0,0.0,16
721,186,Game Packs,12,0,0.0,12
722,186,Kits,33,1,0.030303030303030304,32
723,186,Stuff Packs,20,0,0.0,20
724,187,Expansion Packs,10,0,0.0,10
725,187,Game Packs,10,0,0.0,10
726,187,Kits,4,3,0.75,1
727,187,Stuff Packs,14,4,0.2857142857142857,10
728,188,Expansion Packs,16,0,0.0,16
729,188,Game Packs,12,0,0.0,12
730,188,Kits,33,1,0.030303030303030304,32
731,188,Stuff Packs,20,0,0.0,20
732,189,Expansion Packs,16,0,0.0,16
733,189,Game Packs,12,0,0.0,12
734,189,Kits,19,0,0.0,19
735,189,Stuff Packs,17,1,0.058823529411764705,16
736,190,Expansion Packs,16,0,0.0,16
737,190,Game Packs,6,0,0.0,6
738,190,Kits,9,1,0.1111111111111111,8
739,190,Stuff Packs,12,2,0.16666666666666666,10
740,191,Expansion Packs,16,0,0.0,16
741,191,Game Packs,11,0,0.0,11
742,191,Kits,23,1,0.043478260869565216,22
743,191,Stuff Packs,19,1,0.05263157894736842,18
744,192,Expansion Packs,16,0,0.0,16
745,192,Game Packs,12,0,0.0,12
746,192,Kits,33,0,0.0,33
747,192,Stuff Packs,20,0,0.0,20
748,193,Expansion Packs,16,0,0.0,16
749,193,Game Packs,12,0,0.0,12
750,193,Kits,33,2,0.06060606060606061,31
751,193,Stuff Packs,20,2,0.1,18
752,194,Expansion Packs,10,0,0.0,10
753,194,Game Packs,8,0,0.0,8
754,194,Kits,2,2,1.0,0
755,194,Stuff Packs,11,0,0.0,11
756,195,Expansion Packs,5,0,0.0,5
757,195,Game Packs,3,1,0.3333333333333333,2
758,195,Stuff Packs,5,3,0.6,2
759,196,Expansion Packs,9,0,0.0,9
760,196,Game Packs,5,0,0.0,5
761,196,Kits,1,0,0.0,1
762,196,Stuff Packs,4,0,0.0,4
763,197,Expansion Packs,1,0,0.0,1
764,197,Game Packs,1,1,1.0,0
765,197,Kits,1,0,0.0,1
766,198,Expansion Packs,15,0,0.0,15
767,198,Game Packs,8,0,0.0,8
768,198,Kits,12,1,0.08333333333333333,11
769,198,Stuff Packs,15,3,0.2,12
770,199,Expansion Packs,16,0,0.0,16
771,199,Game Packs,8,0,0.0,8
772,199,Kits,8,0,0.0,8
773,199,Stuff Packs,11,1,0.09090909090909091,10
774,200,Expansion Packs,14,0,0.0,14
775,200,Game Packs,11,0,0.0,11
776,200,Kits,4,1,0.25,3
777,200,Stuff Packs,15,1,0.06666666666666667,14
778,201,Expansion Packs,4,0,0.0,4
779,201,Game Packs,6,1,0.16666666666666666,5
780,201,Kits,1,1,1.0,0
781,201,Stuff Packs,3,0,0.0,3
782,202,Expansion Packs,12,0,0.0,12
783,202,Game Packs,5,1,0.2,4
784,202,Kits,10,2,0.2,8
785,202,Stuff Packs,7,2,0.2857142857142857,5
786,203,Expansion Packs,9,0,0.0,9
787,203,Game Packs,7,0,0.0,7
788,203,Kits,2,2,1.0,0
789,203,Stuff Packs,6,2,0.3333333333333333,4
790,204,Expansion Packs,11,0,0.0,11
791,204,Game Packs,8,0,0.0,8
792,204,Kits,3,1,0.3333333333333333,2
793,204,Stuff Packs,10,1,0.1,9
794,205,Expansion Packs,9,0,0.0,9
795,205,Game Packs,9,0,0.0,9
796,205,Kits,3,1,0.3333333333333333,2
797,205,Stuff Packs,8,0,0.0,8
798,206,Expansion Packs,15,0,0.0,15
799,206,Game Packs,11,0,0.0,11
800,206,Kits,7,1,0.14285714285714285,6
801,206,Stuff Packs,19,0,0.0,19
802,207,Expansion Packs,16,0,0.0,16
803,207,Game Packs,12,0,0.0,12
804,207,Kits,33,0,0.0,33
805,207,Stuff Packs,20,0,0.0,20
806,208,Expansion Packs,15,0,0.0,15
807,208,Game Packs,9,0,0.0,9
808,208,Kits,7,1,0.14285714285714285,6
809,208,Stuff Packs,20,2,0.1,18
810,209,Expansion Packs,15,0,0.0,15
811,209,Game Packs,9,0,0.0,9
812,209,Kits,5,2,0.4,3
813,209,Stuff Packs,13,3,0.23076923076923078,10
814,210,Expansion Packs,16,0,0.0,16
815,210,Game Packs,11,0,0.0,11
816,210,Kits,28,0,0.0,28
817,210,Stuff Packs,15,3,0.2,12
818,211,Expansion Packs,8,0,0.0,8
819,211,Game Packs,3,0,0.0,3
820,211,Kits,1,1,1.0,0
821,211,Stuff Packs,8,1,0.125,7
822,212,Expansion Packs,15,0,0.0,15
823,212,Game Packs,11,1,0.09090909090909091,10
824,212,Kits,17,1,0.058823529411764705,16
825,212,Stuff Packs,19,0,0.0,19
826,213,Expansion Packs,13,0,0.0,13
827,213,Game Packs,5,0,0.0,5
828,213,Kits,2,0,0.0,2
829,213,Stuff Packs,4,0,0.0,4
830,214,Expansion Packs,12,0,0.0,12
831,214,Game Packs,4,0,0.0,4
832,214,Kits,1,1,1.0,0
833,214,Stuff Packs,7,2,0.2857142857142857,5
834,215,Expansion Packs,12,0,0.0,12
835,215,Game Packs,6,1,0.16666666666666666,5
836,215,Kits,2,0,0.0,2
837,215,Stuff Packs,7,2,0.2857142857142857,5
838,216,Expansion Packs,16,0,0.0,16
839,216,Game Packs,12,0,0.0,12
840,216,Kits,33,0,0.0,33
841,216,Stuff Packs,20,0,0.0,20
842,217,Expansion Packs,16,0,0.0,16
843,217,Game Packs,11,0,0.0,11
844,217,Kits,17,1,0.058823529411764705,16
845,217,Stuff Packs,19,1,0.05263157894736842,18
846,218,Expansion Packs,15,0,0.0,15
847,218,Game Packs,8,1,0.125,7
848,218,Kits,6,1,0.16666666666666666,5
849,218,Stuff Packs,12,3,0.25,9
850,219,Expansion Packs,16,0,0.0,16
851,219,Game Packs,12,0,0.0,12
852,219,Kits,33,0,0.0,33
853,219,Stuff Packs,20,0,0.0,20
854,220,Expansion Packs,1,0,0.0,1
855,220,Stuff Packs,4,0,0.0,4
856,221,Expansion Packs,14,0,0.0,14
857,221,Game Packs,11,0,0.0,11
858,221,Kits,16,1,0.0625,15
859,221,Stuff Packs,19,0,0.0,19
860,222,Expansion Packs,6,0,0.0,6
861,222,Game Packs,3,1,0.3333333333333333,2
862,222,Kits,2,1,0.5,1
863,222,Stuff Packs,4,3,0.75,1
864,223,Expansion Packs,16,0,0.0,16
865,223,Game Packs,12,0,0.0,12
866,223,Kits,33,2,0.06060606060606061,31
867,223,Stuff Packs,20,0,0.0,20
868,224,Expansion Packs,6,0,0.0,6
869,224,Game Packs,3,1,0.3333333333333333,2
870,224,Kits,3,3,1.0,0
871,224,Stuff Packs,6,3,0.5,3
872,225,Expansion Packs,16,0,0.0,16
873,225,Game Packs,12,0,0.0,12
874,225,Kits,33,1,0.030303030303030304,32
875,225,Stuff Packs,20,2,0.1,18
876,226,Expansion Packs,4,0,0.0,4
877,226,Game Packs,3,0,0.0,3
878,226,Kits,2,2,1.0,0
879,226,Stuff Packs,5,2,0.4,3
880,227,Expansion Packs,16,1,0.0625,15
881,227,Game Packs,9,0,0.0,9
882,227,Kits,8,2,0.25,6
883,227,Stuff Packs,19,5,0.2631578947368421,14
884,228,Expansion Packs,15,0,0.0,15
885,228,Game Packs,9,0,0.0,9
886,228,Kits,6,0,0.0,6
887,228,Stuff Packs,6,0,0.0,6
888,229,Expansion Packs,14,0,0.0,14
889,229,Game Packs,6,0,0.0,6
890,229,Kits,2,1,0.5,1
891,229,Stuff Packs,11,2,0.18181818181818182,9
892,230,Expansion Packs,10,0,0.0,10
893,230,Game Packs,2,0,0.0,2
894,230,Kits,6,0,0.0,6
895,230,Stuff Packs,10,3,0.3,7
896,231,Expansion Packs,16,0,0.0,16
897,231,Game Packs,10,0,0.0,10
898,231,Kits,18,0,0.0,18
899,231,Stuff Packs,18,3,0.16666666666666666,15
900,232,Expansion Packs,4,0,0.0,4
901,232,Game Packs,2,0,0.0,2
902,232,Kits,1,1,1.0,0
903,232,Stuff Packs,3,2,0.6666666666666666,1
904,233,Expansion Packs,11,3,0.2727272727272727,8
905,233,Game Packs,9,3,0.3333333333333333,6
906,233,Stuff Packs,13,4,0.3076923076923077,9
907,234,Expansion Packs,10,0,0.0,10
908,234,Game Packs,8,0,0.0,8
909,234,Kits,4,2,0.5,2
910,234,Stuff Packs,13,1,0.07692307692307693,12
911,235,Expansion Packs,13,0,0.0,13
912,235,Game Packs,11,0,0.0,11
913,235,Kits,14,1,0.07142857142857142,13
914,235,Stuff Packs,17,1,0.058823529411764705,16
915,236,Expansion Packs,10,0,0.0,10
916,236,Game Packs,3,0,0.0,3
917,236,Kits,10,0,0.0,10
918,236,Stuff Packs,8,2,0.25,6
919,237,Expansion Packs,16,0,0.0,16
920,237,Game Packs,10,0,0.0,10
921,237,Kits,12,1,0.08333333333333333,11
922,237,Stuff Packs,16,3,0.1875,13
923,238,Expansion Packs,9,0,0.0,9
924,238,Game Packs,6,0,0.0,6
925,238,Kits,11,1,0.09090909090909091,10
926,238,Stuff Packs,8,0,0.0,8
927,239,Expansion Packs,15,0,0.0,15
928,239,Game Packs,12,0,0.0,12
929,239,Kits,22,1,0.045454545454545456,21
930,239,Stuff Packs,20,0,0.0,20
931,240,Expansion Packs,5,0,0.0,5
932,240,Game Packs,1,0,0.0,1
933,240,Stuff Packs,2,1,0.5,1
934,241,Expansion Packs,15,0,0.0,15
935,241,Game Packs,11,0,0.0,11
936,241,Kits,3,2,0.6666666666666666,1
937,241,Stuff Packs,14,2,0.14285714285714285,12
938,242,Expansion Packs,16,0,0.0,16
939,242,Game Packs,10,0,0.0,10
940,242,Kits,18,1,0.05555555555555555,17
941,242,Stuff Packs,15,2,0.13333333333333333,13
942,243,Expansion Packs,16,0,0.0,16
943,243,Game Packs,12,0,0.0,12
944,243,Kits,33,0,0.0,33
945,243,Stuff Packs,20,0,0.0,20
946,244,Expansion Packs,11,0,0.0,11
947,244,Game Packs,7,2,0.2857142857142857,5
948,244,Kits,2,2,1.0,0
949,244,Stuff Packs,7,4,0.5714285714285714,3
950,245,Expansion Packs,13,0,0.0,13
951,245,Game Packs,3,0,0.0,3
952,245,Kits,13,1,0.07692307692307693,12
953,245,Stuff Packs,8,2,0.25,6
954,246,Expansion Packs,11,0,0.0,11
955,246,Game Packs,5,0,0.0,5
956,246,Kits,4,1,0.25,3
957,246,Stuff Packs,5,2,0.4,3
958,247,Expansion Packs,15,0,0.0,15
959,247,Game Packs,10,0,0.0,10
960,247,Kits,17,1,0.058823529411764705,16
961,247,Stuff Packs,18,3,0.16666666666666666,15
962,248,Expansion Packs,16,0,0.0,16
963,248,Game Packs,12,0,0.0,12
964,248,Kits,33,1,0.030303030303030304,32
965,248,Stuff Packs,20,0,0.0,20
966,249,Expansion Packs,15,0,0.0,15
967,249,Game Packs,10,0,0.0,10
968,249,Kits,14,0,0.0,14
969,249,Stuff Packs,14,1,0.07142857142857142,13
970,250,Expansion Packs,4,0,0.0,4
971,250,Game Packs,3,0,0.0,3
972,250,Kits,7,0,0.0,7
973,250,Stuff Packs,6,0,0.0,6
974,251,Expansion Packs,16,0,0.0,16
975,251,Game Packs,8,1,0.125,7
976,251,Kits,7,2,0.2857142857142857,5
977,251,Stuff Packs,12,4,0.3333333333333333,8
978,252,Expansion Packs,15,0,0.0,15
979,252,Game Packs,11,0,0.0,11
980,252,Kits,28,0,0.0,28
981,252,Stuff Packs,17,0,0.0,17
982,253,Expansion Packs,9,0,0.0,9
983,253,Game Packs,1,0,0.0,1
984,253,Kits,5,1,0.2,4
985,253,Stuff Packs,5,1,0.2,4
986,254,Expansion Packs,7,0,0.0,7
987,254,Game Packs,5,0,0.0,5
988,254,Kits,2,2,1.0,0
989,254,Stuff Packs,7,3,0.42857142857142855,4
990,255,Expansion Packs,12,0,0.0,12
991,255,Game Packs,9,0,0.0,9
992,255,Stuff Packs,3,0,0.0,3
993,256,Expansion Packs,16,0,0.0,16
994,256,Game Packs,11,0,0.0,11
995,256,Kits,13,1,0.07692307692307693,12
996,256,Stuff Packs,18,1,0.05555555555555555,17
997,257,Expansion Packs,16,0,0.0,16
998,257,Game Packs,12,0,0.0,12
999,257,Kits,32,0,0.0,32
1000,257,Stuff Packs,20,0,0.0,20
1001,258,Expansion Packs,14,0,0.0,14
1002,258,Game Packs,11,0,0.0,11
1003,258,Kits,10,1,0.1,9
1004,258,Stuff Packs,17,1,0.058823529411764705,16
1005,259,Expansion Packs,16,0,0.0,16
1006,259,Game Packs,11,0,0.0,11
1007,259,Kits,7,0,0.0,7
1008,259,Stuff Packs,15,0,0.0,15
1009,260,Expansion Packs,16,1,0.0625,15
1010,260,Game Packs,12,0,0.0,12
1011,260,Kits,33,1,0.030303030303030304,32
1012,260,Stuff Packs,20,0,0.0,20
1013,261,Expansion Packs,16,0,0.0,16
1014,261,Game Packs,12,0,0.0,12
1015,261,Kits,33,0,0.0,33
1016,261,Stuff Packs,20,0,0.0,20
1017,262,Expansion Packs,13,0,0.0,13
1018,262,Game Packs,10,0,0.0,10
1019,263,Expansion Packs,6,1,0.16666666666666666,5
1020,263,Game Packs,3,0,0.0,3
1021,263,Kits,1,1,1.0,0
1022,263,Stuff Packs,4,3,0.75,1
1023,264,Expansion Packs,9,0,0.0,9
1024,264,Game Packs,4,0,0.0,4
1025,264,Kits,4,1,0.25,3
1026,264,Stuff Packs,7,0,0.0,7
1027,265,Expansion Packs,3,0,0.0,3
1028,265,Game Packs,4,0,0.0,4
1029,265,Kits,1,1,1.0,0
1030,265,Stuff Packs,7,2,0.2857142857142857,5
1031,266,Expansion Packs,3,0,0.0,3
1032,266,Game Packs,4,0,0.0,4
1033,266,Kits,3,2,0.6666666666666666,1
1034,266,Stuff Packs,5,1,0.2,4
1035,267,Game Packs,1,1,1.0,0
1036,268,Expansion Packs,3,0,0.0,3
1037,268,Game Packs,1,0,0.0,1
1038,269,Expansion Packs,12,0,0.0,12
1039,269,Game Packs,5,0,0.0,5
1040,269,Kits,3,2,0.6666666666666666,1
1041,269,Stuff Packs,8,3,0.375,5
1042,270,Expansion Packs,11,0,0.0,11
1043,270,Game Packs,8,0,0.0,8
1044,270,Kits,3,1,0.3333333333333333,2
1045,270,Stuff Packs,9,1,0.1111111111111111,8
1046,271,Expansion Packs,16,0,0.0,16
1047,271,Game Packs,11,2,0.18181818181818182,9
1048,271,Kits,6,1,0.16666666666666666,5
1049,271,Stuff Packs,16,6,0.375,10
1050,272,Expansion Packs,12,0,0.0,12
1051,272,Game Packs,6,0,0.0,6
1052,272,Kits,12,1,0.08333333333333333,11
1053,272,Stuff Packs,16,2,0.125,14
1054,273,Expansion Packs,15,0,0.0,15
1055,273,Game Packs,12,0,0.0,12
1056,273,Kits,13,1,0.07692307692307693,12
1057,273,Stuff Packs,17,0,0.0,17
1058,274,Expansion Packs,14,0,0.0,14
1059,274,Game Packs,5,0,0.0,5
1060,274,Kits,3,0,0.0,3
1061,274,Stuff Packs,8,0,0.0,8
1062,275,Expansion Packs,5,0,0.0,5
1063,275,Game Packs,2,0,0.0,2
1064,275,Kits,7,1,0.14285714285714285,6
1065,275,Stuff Packs,7,2,0.2857142857142857,5
1066,276,Expansion Packs,11,0,0.0,11
1067,276,Game Packs,4,0,0.0,4
1068,276,Stuff Packs,8,2,0.25,6
1069,277,Expansion Packs,12,0,0.0,12
1070,277,Game Packs,11,1,0.09090909090909091,10
1071,277,Kits,1,0,0.0,1
1072,277,Stuff Packs,6,1,0.16666666666666666,5
1073,278,Expansion Packs,16,0,0.0,16
1074,278,Game Packs,8,0,0.0,8
1075,278,Kits,13,0,0.0,13
1076,278,Stuff Packs,13,0,0.0,13
1077,279,Expansion Packs,16,0,0.0,16
1078,279,Game Packs,12,3,0.25,9
1079,279,Kits,33,2,0.06060606060606061,31
1080,279,Stuff Packs,20,4,0.2,16
1081,280,Expansion Packs,14,0,0.0,14
1082,280,Game Packs,9,0,0.0,9
1083,280,Kits,4,1,0.25,3
1084,280,Stuff Packs,12,0,0.0,12
1085,281,Expansion Packs,16,0,0.0,16
1086,281,Game Packs,10,0,0.0,10
1087,281,Kits,14,0,0.0,14
1088,281,Stuff Packs,17,0,0.0,17
1089,282,Expansion Packs,16,0,0.0,16
1090,282,Game Packs,11,0,0.0,11
1091,282,Kits,20,0,0.0,20
1092,282,Stuff Packs,20,0,0.0,20
1093,283,Expansion Packs,11,0,0.0,11
1094,283,Game Packs,1,0,0.0,1
1095,283,Kits,3,1,0.3333333333333333,2
1096,283,Stuff Packs,6,3,0.5,3
1097,284,Expansion Packs,12,0,0.0,12
1098,284,Game Packs,5,1,0.2,4
1099,284,Kits,4,4,1.0,0
1100,284,Stuff Packs,10,3,0.3,7
1101,285,Expansion Packs,13,0,0.0,13
1102,285,Game Packs,10,0,0.0,10
1103,285,Kits,7,1,0.14285714285714285,6
1104,285,Stuff Packs,16,0,0.0,16
1105,286,Expansion Packs,12,0,0.0,12
1106,286,Game Packs,9,0,0.0,9
1107,286,Kits,3,0,0.0,3
1108,286,Stuff Packs,16,1,0.0625,15
1109,287,Expansion Packs,15,0,0.0,15
1110,287,Game Packs,5,0,0.0,5
1111,287,Kits,6,1,0.16666666666666666,5
1112,287,Stuff Packs,7,4,0.5714285714285714,3
1113,288,Expansion Packs,3,0,0.0,3
1114,288,Game Packs,2,1,0.5,1
1115,288,Kits,7,1,0.14285714285714285,6
1116,288,Stuff Packs,6,4,0.6666666666666666,2
1117,289,Expansion Packs,16,0,0.0,16
1118,289,Game Packs,10,0,0.0,10
1119,289,Kits,28,0,0.0,28
1120,289,Stuff Packs,20,0,0.0,20
1121,290,Expansion Packs,11,0,0.0,11
1122,290,Game Packs,6,0,0.0,6
1123,290,Kits,1,1,1.0,0
1124,290,Stuff Packs,9,2,0.2222222222222222,7
1125,291,Expansion Packs,7,0,0.0,7
1126,291,Game Packs,1,0,0.0,1
1127,291,Kits,1,1,1.0,0
1128,291,Stuff Packs,3,3,1.0,0
1129,292,Expansion Packs,16,0,0.0,16
1130,292,Game Packs,11,1,0.09090909090909091,10
1131,292,Kits,2,2,1.0,0
1132,292,Stuff Packs,12,3,0.25,9
1133,293,Expansion Packs,6,0,0.0,6
1134,293,Game Packs,1,0,0.0,1
1135,293,Kits,5,1,0.2,4
1136,293,Stuff Packs,6,2,0.3333333333333333,4
1137,294,Expansion Packs,8,0,0.0,8
1138,294,Game Packs,7,0,0.0,7
1139,294,Kits,5,0,0.0,5
1140,294,Stuff Packs,8,0,0.0,8
1141,295,Expansion Packs,16,0,0.0,16
1142,295,Game Packs,12,0,0.0,12
1143,295,Kits,33,0,0.0,33
1144,295,Stuff Packs,20,0,0.0,20
1145,296,Expansion Packs,13,0,0.0,13
1146,296,Game Packs,9,0,0.0,9
1147,296,Kits,8,0,0.0,8
1148,296,Stuff Packs,8,1,0.125,7
1149,297,Expansion Packs,11,0,0.0,11
1150,297,Game Packs,6,1,0.16666666666666666,5
1151,297,Stuff Packs,10,0,0.0,10
1152,298,Expansion Packs,13,0,0.0,13
1153,298,Game Packs,10,0,0.0,10
1154,298,Kits,6,0,0.0,6
1155,298,Stuff Packs,15,0,0.0,15
1156,299,Expansion Packs,2,0,0.0,2
1157,299,Game Packs,2,0,0.0,2
1158,299,Kits,2,2,1.0,0
1159,299,Stuff Packs,5,3,0.6,2
1160,300,Expansion Packs,14,0,0.0,14
1161,300,Game Packs,12,0,0.0,12
1162,300,Kits,23,2,0.08695652173913043,21
1163,300,Stuff Packs,19,3,0.15789473684210525,16
1164,301,Expansion Packs,10,0,0.0,10
1165,301,Game Packs,2,0,0.0,2
1166,301,Kits,5,3,0.6,2
1167,301,Stuff Packs,7,4,0.5714285714285714,3
1168,302,Expansion Packs,14,0,0.0,14
1169,302,Game Packs,10,0,0.0,10
1170,302,Kits,8,2,0.25,6
1171,302,Stuff Packs,17,0,0.0,17
1172,303,Expansion Packs,13,0,0.0,13
1173,303,Game Packs,9,0,0.0,9
1174,303,Kits,6,1,0.16666666666666666,5
1175,303,Stuff Packs,14,1,0.07142857142857142,13
1176,304,Expansion Packs,5,0,0.0,5
1177,304,Game Packs,3,0,0.0,3
1178,304,Kits,5,1,0.2,4
1179,304,Stuff Packs,4,1,0.25,3
1180,305,Expansion Packs,16,0,0.0,16
1181,305,Game Packs,12,0,0.0,12
1182,305,Kits,33,0,0.0,33
1183,305,Stuff Packs,20,0,0.0,20
1184,306,Expansion Packs,16,0,0.0,16
1185,306,Game Packs,12,0,0.0,12
1186,306,Kits,33,0,0.0,33
1187,306,Stuff Packs,20,0,0.0,20
1188,307,Expansion Packs,15,0,0.0,15
1189,307,Game Packs,7,0,0.0,7
1190,307,Stuff Packs,6,1,0.16666666666666666,5
1191,308,Expansion Packs,15,0,0.0,15
1192,308,Game Packs,12,0,0.0,12
1193,308,Kits,31,0,0.0,31
1194,308,Stuff Packs,20,0,0.0,20
1195,309,Expansion Packs,16,0,0.0,16
1196,309,Game Packs,11,0,0.0,11
1197,309,Kits,3,1,0.3333333333333333,2
1198,309,Stuff Packs,20,0,0.0,20
1199,310,Expansion Packs,13,0,0.0,13
1200,310,Game Packs,7,1,0.14285714285714285,6
1201,310,Kits,8,2,0.25,6
1202,310,Stuff Packs,11,0,0.0,11
1203,311,Expansion Packs,16,0,0.0,16
1204,311,Game Packs,12,0,0.0,12
1205,311,Kits,21,0,0.0,21
1206,311,Stuff Packs,20,0,0.0,20
1207,312,Expansion Packs,9,0,0.0,9
1208,312,Game Packs,4,0,0.0,4
1209,312,Kits,8,0,0.0,8
1210,312,Stuff Packs,8,3,0.375,5
1211,313,Expansion Packs,15,14,0.9333333333333333,1
1212,313,Game Packs,8,8,1.0,0
1213,313,Kits,8,4,0.5,4
1214,313,Stuff Packs,12,12,1.0,0
1215,314,Expansion Packs,16,0,0.0,16
1216,314,Game Packs,12,0,0.0,12
1217,314,Kits,33,0,0.0,33
1218,314,Stuff Packs,20,0,0.0,20
1219,315,Expansion Packs,16,0,0.0,16
1220,315,Game Packs,12,0,0.0,12
1221,315,Kits,33,1,0.030303030303030304,32
1222,315,Stuff Packs,20,0,0.0,20
1223,316,Expansion Packs,16,0,0.0,16
1224,316,Game Packs,12,0,0.0,12
1225,316,Kits,33,0,0.0,33
1226,316,Stuff Packs,20,0,0.0,20
1227,317,Expansion Packs,16,0,0.0,16
1228,317,Game Packs,12,0,0.0,12
1229,317,Kits,33,0,0.0,33
1230,317,Stuff Packs,20,0,0.0,20
1231,318,Expansion Packs,13,0,0.0,13
1232,318,Game Packs,8,0,0.0,8
1233,318,Kits,6,0,0.0,6
1234,318,Stuff Packs,10,0,0.0,10
1235,319,Expansion Packs,16,0,0.0,16
1236,319,Game Packs,7,0,0.0,7
1237,319,Kits,1,1,1.0,0
1238,319,Stuff Packs,7,2,0.2857142857142857,5
1239,320,Expansion Packs,12,0,0.0,12
1240,320,Game Packs,5,0,0.0,5
1241,320,Kits,11,3,0.2727272727272727,8
1242,320,Stuff Packs,13,3,0.23076923076923078,10
1243,321,Expansion Packs,8,0,0.0,8
1244,321,Game Packs,1,0,0.0,1
1245,321,Kits,2,1,0.5,1
1246,321,Stuff Packs,6,3,0.5,3
1247,322,Expansion Packs,2,0,0.0,2
1248,322,Game Packs,1,0,0.0,1
1249,322,Kits,1,1,1.0,0
1250,322,Stuff Packs,2,2,1.0,0
1251,323,Expansion Packs,14,0,0.0,14
1252,323,Game Packs,6,0,0.0,6
1253,323,Kits,3,0,0.0,3
1254,323,Stuff Packs,8,3,0.375,5
1255,324,Expansion Packs,11,0,0.0,11
1256,324,Game Packs,4,0,0.0,4
1257,324,Kits,1,0,0.0,1
1258,324,Stuff Packs,2,2,1.0,0
1259,325,Expansion Packs,16,0,0.0,16
1260,325,Game Packs,11,0,0.0,11
1261,325,Kits,20,2,0.1,18
1262,325,Stuff Packs,17,2,0.11764705882352941,15
1263,326,Expansion Packs,16,0,0.0,16
1264,326,Game Packs,10,1,0.1,9
1265,326,Kits,10,3,0.3,7
1266,326,Stuff Packs,19,2,0.10526315789473684,17
1267,327,Expansion Packs,16,0,0.0,16
1268,327,Game Packs,12,0,0.0,12
1269,327,Kits,33,0,0.0,33
1270,327,Stuff Packs,20,0,0.0,20
1271,328,Expansion Packs,16,0,0.0,16
1272,328,Game Packs,12,1,0.08333333333333333,11
1273,328,Kits,33,0,0.0,33
1274,328,Stuff Packs,20,0,0.0,20
1275,329,Expansion Packs,16,0,0.0,16
1276,329,Game Packs,12,0,0.0,12
1277,329,Kits,33,3,0.09090909090909091,30
1278,329,Stuff Packs,20,0,0.0,20
1279,330,Expansion Packs,9,0,0.0,9
1280,330,Game Packs,5,1,0.2,4
1281,330,Kits,10,2,0.2,8
